activity_id,user_id,persona,activity_date,distance_km,pace_min_km,moving_time_sec
act_10_31,10,Weekend Warrior,2025-02-08 00:00:00,21.33,3.69,4725
act_10_32,10,Weekend Warrior,2025-02-09 00:00:00,20.94,4.75,5962
act_10_35,10,Weekend Warrior,2025-02-12 00:00:00,15.6,5.98,5602
act_10_37,10,Weekend Warrior,2025-02-14 00:00:00,19.18,5.4,6207
act_10_38,10,Weekend Warrior,2025-02-15 00:00:00,11.94,5.69,4078
act_10_39,10,Weekend Warrior,2025-02-16 00:00:00,11.73,4.95,3479
act_10_41,10,Weekend Warrior,2025-02-18 00:00:00,9.07,4.41,2399
act_10_45,10,Weekend Warrior,2025-02-22 00:00:00,5.37,4.54,1461
act_10_48,10,Weekend Warrior,2025-02-25 00:00:00,7.67,5.69,2617
act_10_52,10,Weekend Warrior,2025-03-01 00:00:00,5.56,4.3,1434
act_10_53,10,Weekend Warrior,2025-03-02 00:00:00,7.14,4.32,1848
act_10_59,10,Weekend Warrior,2025-03-08 00:00:00,15.88,5.22,4974
act_10_63,10,Weekend Warrior,2025-03-12 00:00:00,19.96,6.03,7225
act_10_66,10,Weekend Warrior,2025-03-15 00:00:00,3.17,5.04,958
act_10_67,10,Weekend Warrior,2025-03-16 00:00:00,1.0,4.63,277
act_10_73,10,Weekend Warrior,2025-03-22 00:00:00,20.96,4.76,5981
act_10_74,10,Weekend Warrior,2025-03-23 00:00:00,1.0,4.16,249
act_10_80,10,Weekend Warrior,2025-03-29 00:00:00,8.47,5.46,2776
act_10_81,10,Weekend Warrior,2025-03-30 00:00:00,16.96,4.99,5074
act_10_84,10,Weekend Warrior,2025-04-02 00:00:00,26.4,6.36,10080
act_10_87,10,Weekend Warrior,2025-04-05 00:00:00,23.12,4.41,6120
act_10_88,10,Weekend Warrior,2025-04-06 00:00:00,12.92,5.9,4574
act_10_94,10,Weekend Warrior,2025-04-12 00:00:00,19.3,4.6,5332
act_10_95,10,Weekend Warrior,2025-04-13 00:00:00,4.88,5.66,1656
act_10_101,10,Weekend Warrior,2025-04-19 00:00:00,7.02,5.46,2297
act_10_102,10,Weekend Warrior,2025-04-20 00:00:00,19.43,4.79,5587
act_10_107,10,Weekend Warrior,2025-04-25 00:00:00,17.07,3.56,3650
act_10_109,10,Weekend Warrior,2025-04-27 00:00:00,16.69,5.46,5473
act_10_114,10,Weekend Warrior,2025-05-02 00:00:00,18.26,5.5,6023
act_10_116,10,Weekend Warrior,2025-05-04 00:00:00,9.98,4.99,2984
act_11_1,11,Weekend Warrior,2025-01-04 00:00:00,11.03,5.78,3824
act_11_5,11,Weekend Warrior,2025-01-08 00:00:00,1.0,5.34,320
act_11_7,11,Weekend Warrior,2025-01-10 00:00:00,2.56,4.9,751
act_11_8,11,Weekend Warrior,2025-01-11 00:00:00,14.7,5.53,4875
act_11_9,11,Weekend Warrior,2025-01-12 00:00:00,1.07,3.85,247
act_11_11,11,Weekend Warrior,2025-01-14 00:00:00,2.81,4.93,829
act_11_15,11,Weekend Warrior,2025-01-18 00:00:00,15.69,4.7,4421
act_11_16,11,Weekend Warrior,2025-01-19 00:00:00,10.04,5.06,3050
act_11_19,11,Weekend Warrior,2025-01-22 00:00:00,13.94,5.43,4543
act_11_20,11,Weekend Warrior,2025-01-23 00:00:00,3.43,5.69,1172
act_11_22,11,Weekend Warrior,2025-01-25 00:00:00,23.04,5.39,7449
act_11_23,11,Weekend Warrior,2025-01-26 00:00:00,5.63,4.51,1523
act_11_30,11,Weekend Warrior,2025-02-02 00:00:00,10.08,4.88,2949
act_11_37,11,Weekend Warrior,2025-02-09 00:00:00,19.73,5.14,6082
act_11_43,11,Weekend Warrior,2025-02-15 00:00:00,21.7,4.24,5518
act_11_44,11,Weekend Warrior,2025-02-16 00:00:00,8.13,5.75,2805
act_11_49,11,Weekend Warrior,2025-02-21 00:00:00,10.24,5.5,3378
act_11_50,11,Weekend Warrior,2025-02-22 00:00:00,25.14,5.42,8168
act_11_51,11,Weekend Warrior,2025-02-23 00:00:00,13.28,5.17,4122
act_11_52,11,Weekend Warrior,2025-02-24 00:00:00,10.83,4.43,2875
act_11_53,11,Weekend Warrior,2025-02-25 00:00:00,16.37,4.83,4746
act_11_57,11,Weekend Warrior,2025-03-01 00:00:00,8.67,4.94,2571
act_11_69,11,Weekend Warrior,2025-03-13 00:00:00,13.5,6.23,5047
act_11_71,11,Weekend Warrior,2025-03-15 00:00:00,26.96,5.26,8509
act_11_72,11,Weekend Warrior,2025-03-16 00:00:00,8.51,5.42,2769
act_11_73,11,Weekend Warrior,2025-03-17 00:00:00,3.22,4.64,896
act_11_79,11,Weekend Warrior,2025-03-23 00:00:00,12.95,5.44,4228
act_11_86,11,Weekend Warrior,2025-03-30 00:00:00,10.34,5.11,3171
act_11_93,11,Weekend Warrior,2025-04-06 00:00:00,19.91,5.37,6408
act_11_98,11,Weekend Warrior,2025-04-11 00:00:00,1.0,4.9,294
act_11_99,11,Weekend Warrior,2025-04-12 00:00:00,8.83,4.28,2264
act_11_106,11,Weekend Warrior,2025-04-19 00:00:00,7.57,4.99,2266
act_11_107,11,Weekend Warrior,2025-04-20 00:00:00,1.0,4.53,271
act_11_110,11,Weekend Warrior,2025-04-23 00:00:00,21.33,4.45,5700
act_11_113,11,Weekend Warrior,2025-04-26 00:00:00,18.21,4.55,4973
act_11_114,11,Weekend Warrior,2025-04-27 00:00:00,15.04,5.08,4585
act_12_3,12,Lapsed Newcomer,2025-01-29 00:00:00,5.53,5.99,1988
act_12_4,12,Lapsed Newcomer,2025-01-30 00:00:00,4.56,6.02,1647
act_12_5,12,Lapsed Newcomer,2025-01-31 00:00:00,6.08,5.77,2104
act_12_7,12,Lapsed Newcomer,2025-02-02 00:00:00,8.61,5.0,2584
act_12_8,12,Lapsed Newcomer,2025-02-03 00:00:00,2.35,5.89,830
act_12_10,12,Lapsed Newcomer,2025-02-05 00:00:00,1.41,5.84,492
act_12_11,12,Lapsed Newcomer,2025-02-06 00:00:00,1.02,6.3,384
act_12_13,12,Lapsed Newcomer,2025-02-08 00:00:00,8.26,5.28,2617
act_12_16,12,Lapsed Newcomer,2025-02-11 00:00:00,5.66,5.82,1976
act_12_18,12,Lapsed Newcomer,2025-02-13 00:00:00,2.99,6.6,1182
act_12_19,12,Lapsed Newcomer,2025-02-14 00:00:00,4.79,5.06,1454
act_12_23,12,Lapsed Newcomer,2025-02-18 00:00:00,4.43,6.1,1622
act_12_24,12,Lapsed Newcomer,2025-02-19 00:00:00,1.0,5.97,358
act_12_25,12,Lapsed Newcomer,2025-02-20 00:00:00,8.33,6.97,3487
act_12_26,12,Lapsed Newcomer,2025-02-21 00:00:00,7.66,6.11,2806
act_13_1,13,Lapsed Newcomer,2025-01-30 00:00:00,5.68,6.54,2229
act_13_4,13,Lapsed Newcomer,2025-02-02 00:00:00,1.0,5.99,359
act_13_5,13,Lapsed Newcomer,2025-02-03 00:00:00,2.24,5.84,783
act_13_7,13,Lapsed Newcomer,2025-02-05 00:00:00,2.54,5.55,845
act_13_8,13,Lapsed Newcomer,2025-02-06 00:00:00,2.71,6.13,994
act_13_9,13,Lapsed Newcomer,2025-02-07 00:00:00,3.1,5.07,943
act_13_15,13,Lapsed Newcomer,2025-02-13 00:00:00,7.63,5.72,2615
act_13_17,13,Lapsed Newcomer,2025-02-15 00:00:00,4.96,6.02,1789
act_13_19,13,Lapsed Newcomer,2025-02-17 00:00:00,2.48,6.13,913
act_13_20,13,Lapsed Newcomer,2025-02-18 00:00:00,5.76,6.28,2172
act_14_0,14,Event-Driven Racer,2025-01-26 00:00:00,2.19,5.1,669
act_14_2,14,Event-Driven Racer,2025-01-28 00:00:00,6.82,3.99,1633
act_14_5,14,Event-Driven Racer,2025-01-31 00:00:00,15.67,3.56,3347
act_14_10,14,Event-Driven Racer,2025-02-05 00:00:00,15.38,4.32,3983
act_14_11,14,Event-Driven Racer,2025-02-06 00:00:00,1.0,4.1,245
act_14_15,14,Event-Driven Racer,2025-02-10 00:00:00,1.59,5.22,498
act_14_16,14,Event-Driven Racer,2025-02-11 00:00:00,6.39,5.43,2082
act_14_18,14,Event-Driven Racer,2025-02-13 00:00:00,6.91,4.22,1750
act_14_22,14,Event-Driven Racer,2025-02-17 00:00:00,6.89,3.95,1630
act_14_23,14,Event-Driven Racer,2025-02-18 00:00:00,2.21,4.26,565
act_14_25,14,Event-Driven Racer,2025-02-20 00:00:00,9.22,5.34,2955
act_14_27,14,Event-Driven Racer,2025-02-22 00:00:00,31.94,3.65,6991
act_14_28,14,Event-Driven Racer,2025-02-23 00:00:00,24.74,4.63,6869
act_14_30,14,Event-Driven Racer,2025-02-25 00:00:00,9.9,4.16,2468
act_14_31,14,Event-Driven Racer,2025-02-26 00:00:00,2.77,3.14,522
act_14_32,14,Event-Driven Racer,2025-02-27 00:00:00,7.01,4.16,1751
act_14_33,14,Event-Driven Racer,2025-02-28 00:00:00,1.0,4.74,284
act_14_36,14,Event-Driven Racer,2025-03-03 00:00:00,11.09,3.86,2570
act_14_37,14,Event-Driven Racer,2025-03-04 00:00:00,7.39,4.28,1897
act_14_38,14,Event-Driven Racer,2025-03-05 00:00:00,9.31,4.52,2528
act_14_41,14,Event-Driven Racer,2025-03-08 00:00:00,21.62,4.55,5905
act_14_44,14,Event-Driven Racer,2025-03-11 00:00:00,1.0,4.16,249
act_14_45,14,Event-Driven Racer,2025-03-12 00:00:00,1.0,4.4,264
act_14_46,14,Event-Driven Racer,2025-03-13 00:00:00,1.0,4.09,245
act_14_48,14,Event-Driven Racer,2025-03-15 00:00:00,14.77,4.87,4317
act_14_49,14,Event-Driven Racer,2025-03-16 00:00:00,14.74,4.16,3679
act_14_53,14,Event-Driven Racer,2025-03-20 00:00:00,14.46,3.97,3448
act_14_55,14,Event-Driven Racer,2025-03-22 00:00:00,22.83,3.0,4110
act_14_56,14,Event-Driven Racer,2025-03-23 00:00:00,24.28,4.69,6835
act_14_59,14,Event-Driven Racer,2025-03-26 00:00:00,13.21,4.77,3779
act_14_60,14,Event-Driven Racer,2025-03-27 00:00:00,1.27,4.65,353
act_14_61,14,Event-Driven Racer,2025-03-28 00:00:00,7.79,4.89,2287
act_14_62,14,Event-Driven Racer,2025-03-29 00:00:00,22.28,3.67,4906
act_14_63,14,Event-Driven Racer,2025-03-30 00:00:00,16.04,5.04,4846
act_14_65,14,Event-Driven Racer,2025-04-01 00:00:00,7.99,5.4,2586
act_14_66,14,Event-Driven Racer,2025-04-02 00:00:00,16.65,4.78,4779
act_14_67,14,Event-Driven Racer,2025-04-03 00:00:00,15.06,4.74,4280
act_14_71,14,Event-Driven Racer,2025-04-07 00:00:00,15.11,4.45,4031
act_14_72,14,Event-Driven Racer,2025-04-08 00:00:00,3.77,4.19,949
act_14_75,14,Event-Driven Racer,2025-04-11 00:00:00,21.62,4.59,5958
act_14_77,14,Event-Driven Racer,2025-04-13 00:00:00,20.62,5.01,6198
act_14_78,14,Event-Driven Racer,2025-04-14 00:00:00,11.6,4.72,3285
act_14_79,14,Event-Driven Racer,2025-04-15 00:00:00,12.63,4.58,3474
act_14_81,14,Event-Driven Racer,2025-04-17 00:00:00,13.24,3.21,2552
act_14_82,14,Event-Driven Racer,2025-04-18 00:00:00,18.76,5.19,5842
act_14_84,14,Event-Driven Racer,2025-04-20 00:00:00,18.02,4.83,5223
act_14_86,14,Event-Driven Racer,2025-04-22 00:00:00,9.75,5.99,3504
act_14_87,14,Event-Driven Racer,2025-04-23 00:00:00,10.36,4.57,2838
act_14_88,14,Event-Driven Racer,2025-04-24 00:00:00,21.09,4.62,5845
act_14_89,14,Event-Driven Racer,2025-04-25 00:00:00,1.0,4.38,262
act_14_90,14,Event-Driven Racer,2025-04-26 00:00:00,19.38,3.61,4200
act_14_91,14,Event-Driven Racer,2025-04-27 00:00:00,6.02,4.56,1647
act_14_92,14,Event-Driven Racer,2025-04-28 00:00:00,8.92,4.5,2409
act_14_94,14,Event-Driven Racer,2025-04-30 00:00:00,5.95,4.45,1589
act_14_95,14,Event-Driven Racer,2025-05-01 00:00:00,8.62,5.13,2651
act_14_96,14,Event-Driven Racer,2025-05-02 00:00:00,7.08,4.42,1878
act_14_98,14,Event-Driven Racer,2025-05-04 00:00:00,9.58,4.81,2764
act_14_99,14,Event-Driven Racer,2025-05-05 00:00:00,12.19,4.69,3429
act_14_102,14,Event-Driven Racer,2025-05-08 00:00:00,6.02,3.63,1312
act_14_103,14,Event-Driven Racer,2025-05-09 00:00:00,6.44,4.3,1662
act_14_115,14,Event-Driven Racer,2025-05-21 00:00:00,1.0,5.47,328
act_14_116,14,Event-Driven Racer,2025-05-22 00:00:00,3.31,4.42,878
act_14_118,14,Event-Driven Racer,2025-05-24 00:00:00,4.43,4.48,1190
act_14_119,14,Event-Driven Racer,2025-05-25 00:00:00,4.36,4.43,1157
act_15_0,15,Boom-and-Bust,2025-01-19 00:00:00,1.36,3.0,245
act_15_1,15,Boom-and-Bust,2025-01-20 00:00:00,7.37,7.37,3259
act_15_2,15,Boom-and-Bust,2025-01-21 00:00:00,10.79,10.79,6981
act_15_3,15,Boom-and-Bust,2025-01-22 00:00:00,1.25,3.0,224
act_15_4,15,Boom-and-Bust,2025-01-23 00:00:00,1.67,3.0,301
act_15_5,15,Boom-and-Bust,2025-01-24 00:00:00,7.77,7.77,3622
act_15_6,15,Boom-and-Bust,2025-01-25 00:00:00,11.72,11.72,8236
act_15_7,15,Boom-and-Bust,2025-01-26 00:00:00,16.24,16.24,15822
act_15_8,15,Boom-and-Bust,2025-01-27 00:00:00,2.83,3.0,509
act_15_10,15,Boom-and-Bust,2025-01-29 00:00:00,1.0,3.0,180
act_15_11,15,Boom-and-Bust,2025-01-30 00:00:00,4.74,4.74,1347
act_15_12,15,Boom-and-Bust,2025-01-31 00:00:00,4.86,4.86,1417
act_15_36,15,Boom-and-Bust,2025-02-24 00:00:00,6.54,13.07,5128
act_15_37,15,Boom-and-Bust,2025-02-25 00:00:00,3.45,6.9,1429
act_15_38,15,Boom-and-Bust,2025-02-26 00:00:00,5.22,10.44,3267
act_15_39,15,Boom-and-Bust,2025-02-27 00:00:00,3.24,6.47,1255
act_15_40,15,Boom-and-Bust,2025-02-28 00:00:00,2.91,5.81,1013
act_15_41,15,Boom-and-Bust,2025-03-01 00:00:00,1.24,3.0,222
act_15_42,15,Boom-and-Bust,2025-03-02 00:00:00,2.74,5.48,899
act_15_47,15,Boom-and-Bust,2025-03-07 00:00:00,4.42,8.84,2347
act_15_48,15,Boom-and-Bust,2025-03-08 00:00:00,4.89,9.78,2867
act_15_50,15,Boom-and-Bust,2025-03-10 00:00:00,4.68,9.35,2622
act_15_52,15,Boom-and-Bust,2025-03-12 00:00:00,3.25,6.5,1267
act_15_54,15,Boom-and-Bust,2025-03-14 00:00:00,1.16,3.0,208
act_15_57,15,Boom-and-Bust,2025-03-17 00:00:00,3.08,6.15,1135
act_15_58,15,Boom-and-Bust,2025-03-18 00:00:00,5.77,11.54,3998
act_15_59,15,Boom-and-Bust,2025-03-19 00:00:00,3.62,7.25,1575
act_15_60,15,Boom-and-Bust,2025-03-20 00:00:00,2.81,5.61,945
act_15_61,15,Boom-and-Bust,2025-03-21 00:00:00,3.94,7.88,1865
act_15_62,15,Boom-and-Bust,2025-03-22 00:00:00,4.9,9.79,2877
act_15_64,15,Boom-and-Bust,2025-03-24 00:00:00,3.3,6.61,1309
act_15_65,15,Boom-and-Bust,2025-03-25 00:00:00,5.06,10.12,3070
act_15_68,15,Boom-and-Bust,2025-03-28 00:00:00,4.3,8.59,2215
act_15_69,15,Boom-and-Bust,2025-03-29 00:00:00,2.42,4.84,702
act_15_92,15,Boom-and-Bust,2025-04-21 00:00:00,3.23,6.45,1248
act_15_94,15,Boom-and-Bust,2025-04-23 00:00:00,2.7,5.39,871
act_15_96,15,Boom-and-Bust,2025-04-25 00:00:00,1.93,3.86,446
act_15_97,15,Boom-and-Bust,2025-04-26 00:00:00,4.25,8.5,2169
act_15_100,15,Boom-and-Bust,2025-04-29 00:00:00,1.0,3.0,180
act_15_102,15,Boom-and-Bust,2025-05-01 00:00:00,5.9,11.8,4173
act_15_103,15,Boom-and-Bust,2025-05-02 00:00:00,3.17,6.34,1205
act_15_105,15,Boom-and-Bust,2025-05-04 00:00:00,6.99,13.98,5865
act_15_106,15,Boom-and-Bust,2025-05-05 00:00:00,2.95,5.89,1041
act_15_107,15,Boom-and-Bust,2025-05-06 00:00:00,6.03,12.07,4368
act_15_108,15,Boom-and-Bust,2025-05-07 00:00:00,3.11,6.21,1157
act_15_109,15,Boom-and-Bust,2025-05-08 00:00:00,1.32,3.0,236
act_15_110,15,Boom-and-Bust,2025-05-09 00:00:00,5.55,11.1,3698
act_15_111,15,Boom-and-Bust,2025-05-10 00:00:00,5.23,10.46,3280
act_15_112,15,Boom-and-Bust,2025-05-11 00:00:00,4.56,9.11,2491
act_15_114,15,Boom-and-Bust,2025-05-13 00:00:00,3.22,6.43,1240
act_15_117,15,Boom-and-Bust,2025-05-16 00:00:00,4.3,8.59,2215
act_15_118,15,Boom-and-Bust,2025-05-17 00:00:00,3.08,6.16,1138
act_16_0,16,Event-Driven Racer,2025-01-22 00:00:00,14.29,5.76,4934
act_16_1,16,Event-Driven Racer,2025-01-23 00:00:00,10.28,4.71,2905
act_16_4,16,Event-Driven Racer,2025-01-26 00:00:00,10.07,4.43,2675
act_16_5,16,Event-Driven Racer,2025-01-27 00:00:00,11.45,4.61,3166
act_16_6,16,Event-Driven Racer,2025-01-28 00:00:00,7.57,4.54,2063
act_16_7,16,Event-Driven Racer,2025-01-29 00:00:00,5.05,4.7,1424
act_16_8,16,Event-Driven Racer,2025-01-30 00:00:00,4.0,3.98,954
act_16_10,16,Event-Driven Racer,2025-02-01 00:00:00,10.17,3.87,2359
act_16_11,16,Event-Driven Racer,2025-02-02 00:00:00,8.15,5.13,2507
act_16_16,16,Event-Driven Racer,2025-02-07 00:00:00,18.27,5.07,5557
act_16_17,16,Event-Driven Racer,2025-02-08 00:00:00,4.02,4.42,1066
act_16_18,16,Event-Driven Racer,2025-02-09 00:00:00,14.26,4.38,3750
act_16_19,16,Event-Driven Racer,2025-02-10 00:00:00,11.1,3.97,2646
act_16_21,16,Event-Driven Racer,2025-02-12 00:00:00,10.94,4.82,3166
act_16_22,16,Event-Driven Racer,2025-02-13 00:00:00,7.58,4.54,2067
act_16_25,16,Event-Driven Racer,2025-02-16 00:00:00,14.5,4.54,3948
act_16_29,16,Event-Driven Racer,2025-02-20 00:00:00,16.16,4.44,4300
act_16_31,16,Event-Driven Racer,2025-02-22 00:00:00,34.92,3.46,7258
act_16_32,16,Event-Driven Racer,2025-02-23 00:00:00,13.87,4.68,3891
act_16_33,16,Event-Driven Racer,2025-02-24 00:00:00,12.03,4.23,3049
act_16_34,16,Event-Driven Racer,2025-02-25 00:00:00,4.04,4.38,1062
act_16_36,16,Event-Driven Racer,2025-02-27 00:00:00,1.61,4.78,461
act_16_37,16,Event-Driven Racer,2025-02-28 00:00:00,1.0,4.36,261
act_16_38,16,Event-Driven Racer,2025-03-01 00:00:00,18.0,4.44,4794
act_16_42,16,Event-Driven Racer,2025-03-05 00:00:00,10.19,4.46,2727
act_16_43,16,Event-Driven Racer,2025-03-06 00:00:00,11.45,4.54,3117
act_16_44,16,Event-Driven Racer,2025-03-07 00:00:00,10.11,3.91,2373
act_16_46,16,Event-Driven Racer,2025-03-09 00:00:00,32.15,4.07,7844
act_16_49,16,Event-Driven Racer,2025-03-12 00:00:00,12.58,4.14,3127
act_16_51,16,Event-Driven Racer,2025-03-14 00:00:00,6.23,4.38,1635
act_16_52,16,Event-Driven Racer,2025-03-15 00:00:00,20.56,3.85,4753
act_16_53,16,Event-Driven Racer,2025-03-16 00:00:00,24.39,4.52,6611
act_16_54,16,Event-Driven Racer,2025-03-17 00:00:00,9.77,4.73,2774
act_16_58,16,Event-Driven Racer,2025-03-21 00:00:00,3.68,3.2,707
act_16_59,16,Event-Driven Racer,2025-03-22 00:00:00,13.6,4.8,3914
act_16_60,16,Event-Driven Racer,2025-03-23 00:00:00,24.98,4.29,6435
act_16_63,16,Event-Driven Racer,2025-03-26 00:00:00,13.95,5.08,4252
act_16_64,16,Event-Driven Racer,2025-03-27 00:00:00,7.03,4.31,1816
act_16_65,16,Event-Driven Racer,2025-03-28 00:00:00,9.73,4.35,2542
act_16_66,16,Event-Driven Racer,2025-03-29 00:00:00,15.62,4.23,3961
act_16_67,16,Event-Driven Racer,2025-03-30 00:00:00,17.27,4.54,4709
act_16_68,16,Event-Driven Racer,2025-03-31 00:00:00,1.0,4.37,262
act_16_71,16,Event-Driven Racer,2025-04-03 00:00:00,8.34,4.28,2142
act_16_72,16,Event-Driven Racer,2025-04-04 00:00:00,2.76,4.45,735
act_16_73,16,Event-Driven Racer,2025-04-05 00:00:00,23.76,4.88,6954
act_16_74,16,Event-Driven Racer,2025-04-06 00:00:00,19.77,5.08,6020
act_16_77,16,Event-Driven Racer,2025-04-09 00:00:00,9.1,5.23,2855
act_16_79,16,Event-Driven Racer,2025-04-11 00:00:00,14.93,4.53,4059
act_16_80,16,Event-Driven Racer,2025-04-12 00:00:00,21.0,4.5,5670
act_16_81,16,Event-Driven Racer,2025-04-13 00:00:00,22.02,4.85,6412
act_16_82,16,Event-Driven Racer,2025-04-14 00:00:00,1.0,4.21,252
act_16_86,16,Event-Driven Racer,2025-04-18 00:00:00,9.96,4.64,2772
act_16_88,16,Event-Driven Racer,2025-04-20 00:00:00,18.62,4.27,4768
act_16_89,16,Event-Driven Racer,2025-04-21 00:00:00,20.65,4.54,5627
act_16_92,16,Event-Driven Racer,2025-04-24 00:00:00,7.55,5.25,2379
act_16_94,16,Event-Driven Racer,2025-04-26 00:00:00,9.8,4.66,2743
act_16_95,16,Event-Driven Racer,2025-04-27 00:00:00,5.01,3.74,1124
act_16_99,16,Event-Driven Racer,2025-05-01 00:00:00,4.79,4.82,1383
act_16_102,16,Event-Driven Racer,2025-05-04 00:00:00,3.03,4.43,804
act_16_115,16,Event-Driven Racer,2025-05-17 00:00:00,1.0,4.13,247
act_16_116,16,Event-Driven Racer,2025-05-18 00:00:00,7.12,3.72,1591
act_16_118,16,Event-Driven Racer,2025-05-20 00:00:00,1.96,4.43,520
act_16_119,16,Event-Driven Racer,2025-05-21 00:00:00,1.74,3.6,376
act_17_0,17,Lapsed Newcomer,2025-01-05 00:00:00,6.8,6.44,2631
act_17_1,17,Lapsed Newcomer,2025-01-06 00:00:00,4.99,5.57,1668
act_17_2,17,Lapsed Newcomer,2025-01-07 00:00:00,1.0,4.66,279
act_17_3,17,Lapsed Newcomer,2025-01-08 00:00:00,4.66,5.65,1580
act_17_4,17,Lapsed Newcomer,2025-01-09 00:00:00,7.33,5.99,2635
act_17_5,17,Lapsed Newcomer,2025-01-10 00:00:00,4.55,5.53,1512
act_17_6,17,Lapsed Newcomer,2025-01-11 00:00:00,2.7,5.78,936
act_17_11,17,Lapsed Newcomer,2025-01-16 00:00:00,5.75,5.63,1941
act_17_12,17,Lapsed Newcomer,2025-01-17 00:00:00,3.34,5.57,1113
act_17_13,17,Lapsed Newcomer,2025-01-18 00:00:00,9.82,4.99,2943
act_17_16,17,Lapsed Newcomer,2025-01-21 00:00:00,4.71,5.91,1671
act_17_17,17,Lapsed Newcomer,2025-01-22 00:00:00,3.65,5.79,1269
act_17_19,17,Lapsed Newcomer,2025-01-24 00:00:00,1.0,5.52,331
act_17_24,17,Lapsed Newcomer,2025-01-29 00:00:00,5.38,6.83,2206
act_17_25,17,Lapsed Newcomer,2025-01-30 00:00:00,7.0,5.46,2293
act_18_0,18,Boom-and-Bust,2025-01-14 00:00:00,7.24,7.24,3144
act_18_1,18,Boom-and-Bust,2025-01-15 00:00:00,11.87,11.87,8448
act_18_2,18,Boom-and-Bust,2025-01-16 00:00:00,1.0,3.0,180
act_18_3,18,Boom-and-Bust,2025-01-17 00:00:00,10.88,10.88,7107
act_18_4,18,Boom-and-Bust,2025-01-18 00:00:00,6.4,6.4,2459
act_18_5,18,Boom-and-Bust,2025-01-19 00:00:00,3.35,3.35,672
act_18_6,18,Boom-and-Bust,2025-01-20 00:00:00,7.15,7.15,3067
act_18_7,18,Boom-and-Bust,2025-01-21 00:00:00,10.1,10.1,6122
act_18_8,18,Boom-and-Bust,2025-01-22 00:00:00,7.41,7.41,3291
act_18_9,18,Boom-and-Bust,2025-01-23 00:00:00,1.81,3.0,326
act_18_10,18,Boom-and-Bust,2025-01-24 00:00:00,8.94,8.94,4798
act_18_11,18,Boom-and-Bust,2025-01-25 00:00:00,1.0,3.0,180
act_18_13,18,Boom-and-Bust,2025-01-27 00:00:00,7.49,7.49,3363
act_18_14,18,Boom-and-Bust,2025-01-28 00:00:00,1.13,3.0,202
act_18_17,18,Boom-and-Bust,2025-01-31 00:00:00,4.12,4.12,1016
act_18_18,18,Boom-and-Bust,2025-02-01 00:00:00,4.59,4.59,1261
act_18_19,18,Boom-and-Bust,2025-02-02 00:00:00,4.73,4.73,1340
act_18_20,18,Boom-and-Bust,2025-02-03 00:00:00,6.1,6.1,2232
act_18_21,18,Boom-and-Bust,2025-02-04 00:00:00,1.35,3.0,243
act_18_22,18,Boom-and-Bust,2025-02-05 00:00:00,1.0,3.0,180
act_18_23,18,Boom-and-Bust,2025-02-06 00:00:00,6.63,6.63,2633
act_18_25,18,Boom-and-Bust,2025-02-08 00:00:00,11.07,11.07,7346
act_18_26,18,Boom-and-Bust,2025-02-09 00:00:00,13.84,13.84,11485
act_18_27,18,Boom-and-Bust,2025-02-10 00:00:00,8.42,8.42,4254
act_18_28,18,Boom-and-Bust,2025-02-11 00:00:00,2.37,3.0,425
act_18_29,18,Boom-and-Bust,2025-02-12 00:00:00,1.63,3.0,293
act_18_30,18,Boom-and-Bust,2025-02-13 00:00:00,11.24,11.24,7579
act_18_31,18,Boom-and-Bust,2025-02-14 00:00:00,6.34,6.34,2414
act_18_55,18,Boom-and-Bust,2025-03-10 00:00:00,1.0,3.0,180
act_18_57,18,Boom-and-Bust,2025-03-12 00:00:00,2.51,5.02,755
act_18_58,18,Boom-and-Bust,2025-03-13 00:00:00,4.02,8.04,1938
act_18_60,18,Boom-and-Bust,2025-03-15 00:00:00,3.02,6.04,1092
act_18_61,18,Boom-and-Bust,2025-03-16 00:00:00,5.63,11.27,3807
act_18_62,18,Boom-and-Bust,2025-03-17 00:00:00,6.34,12.68,4824
act_18_65,18,Boom-and-Bust,2025-03-20 00:00:00,5.67,11.35,3862
act_18_67,18,Boom-and-Bust,2025-03-22 00:00:00,3.7,7.4,1643
act_18_68,18,Boom-and-Bust,2025-03-23 00:00:00,8.16,16.32,7986
act_18_69,18,Boom-and-Bust,2025-03-24 00:00:00,4.27,8.55,2190
act_18_71,18,Boom-and-Bust,2025-03-26 00:00:00,4.26,8.52,2178
act_18_72,18,Boom-and-Bust,2025-03-27 00:00:00,1.85,3.71,412
act_18_74,18,Boom-and-Bust,2025-03-29 00:00:00,3.24,6.49,1263
act_18_75,18,Boom-and-Bust,2025-03-30 00:00:00,1.32,3.0,237
act_18_76,18,Boom-and-Bust,2025-03-31 00:00:00,2.04,4.08,498
act_18_77,18,Boom-and-Bust,2025-04-01 00:00:00,6.51,13.02,5083
act_18_78,18,Boom-and-Bust,2025-04-02 00:00:00,2.48,4.96,737
act_18_81,18,Boom-and-Bust,2025-04-05 00:00:00,5.82,11.63,4058
act_18_82,18,Boom-and-Bust,2025-04-06 00:00:00,1.0,3.0,180
act_18_84,18,Boom-and-Bust,2025-04-08 00:00:00,2.08,4.17,521
act_18_85,18,Boom-and-Bust,2025-04-09 00:00:00,2.84,5.69,971
